 &plot nbnd=  50, nks=   141 /
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.176  -35.171
  -35.169  -35.168  -14.216  -14.209  -14.209  -14.203  -14.186  -14.183  -14.170  -14.169
  -14.164  -14.156   -3.017   -2.544    3.422    4.299    4.377    5.788    6.266    7.326
    8.399    9.720   10.322   10.921   12.467   13.001   14.437   14.472   14.494   14.952
   16.012   16.093   17.051   17.243   17.792   18.479   18.605   18.649   19.256   19.268
            0.425000  0.245374  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.176  -35.171
  -35.169  -35.168  -14.217  -14.209  -14.209  -14.203  -14.186  -14.183  -14.170  -14.168
  -14.164  -14.156   -2.965   -2.549    3.328    4.270    4.451    5.753    6.091    7.300
    8.347    9.697   10.284   10.890   12.621   13.064   14.283   14.564   14.829   15.090
   16.194   16.300   17.195   17.414   17.777   18.162   18.701   18.835   19.068   19.411
            0.450000  0.259808  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.168  -14.217  -14.209  -14.208  -14.202  -14.186  -14.183  -14.169  -14.168
  -14.165  -14.156   -2.923   -2.556    3.260    4.209    4.567    5.728    5.943    7.280
    8.310    9.680   10.256   10.868   12.771   13.103   14.131   14.502   15.161   15.425
   16.168   16.480   17.266   17.502   17.830   17.994   18.814   18.910   18.993   19.221
            0.475000  0.274241  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.168  -14.217  -14.209  -14.208  -14.202  -14.186  -14.183  -14.169  -14.167
  -14.165  -14.155   -2.895   -2.562    3.219    4.172    4.653    5.712    5.838    7.268
    8.288    9.669   10.239   10.854   12.906   13.099   14.032   14.430   15.481   15.785
   16.018   16.450   17.250   17.502   17.976   18.092   18.705   18.861   18.935   19.215
            0.500000  0.288675  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.169  -14.217  -14.209  -14.208  -14.202  -14.186  -14.183  -14.169  -14.167
  -14.165  -14.155   -2.885   -2.565    3.205    4.159    4.685    5.707    5.799    7.264
    8.281    9.666   10.234   10.850   12.986   13.067   13.998   14.401   15.749   15.803
   16.024   16.308   17.238   17.494   18.063   18.262   18.622   18.632   18.940   19.385
            0.491667  0.303109  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.169  -14.217  -14.209  -14.208  -14.202  -14.186  -14.183  -14.169  -14.167
  -14.165  -14.155   -2.884   -2.565    3.207    4.161    4.687    5.691    5.802    7.247
    8.298    9.687   10.198   10.888   12.988   13.071   13.997   14.403   15.704   15.726
   16.081   16.341   17.204   17.486   18.080   18.280   18.486   18.762   18.971   19.356
            0.483333  0.317543  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.169  -14.217  -14.209  -14.208  -14.202  -14.186  -14.183  -14.169  -14.167
  -14.165  -14.156   -2.882   -2.565    3.211    4.164    4.692    5.647    5.807    7.198
    8.347    9.750   10.110   10.983   12.994   13.084   13.994   14.410   15.582   15.593
   16.164   16.409   17.120   17.460   18.100   18.348   18.362   18.854   19.074   19.284
            0.475000  0.331976  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.169  -14.217  -14.209  -14.208  -14.202  -14.186  -14.183  -14.170  -14.167
  -14.165  -14.156   -2.878   -2.565    3.220    4.171    4.702    5.581    5.811    7.121
    8.424    9.850   10.000   11.106   13.004   13.106   13.990   14.421   15.418   15.453
   16.222   16.463   17.024   17.416   18.102   18.274   18.464   18.896   19.198   19.228
            0.466667  0.346410  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.169  -14.217  -14.209  -14.208  -14.202  -14.186  -14.183  -14.170  -14.167
